#{"t_start": 1641800529.7123766, "env_id": "Hopper-v2"}
r,l,t
10.963746,15,123.837069
8.727537,12,123.864867
5.498896,9,123.885833
39.819099,30,125.243751
11.444906,16,125.283276
9.518486,14,125.315148
31.21005,34,125.384328
9.09856,15,125.421555
25.821667,43,126.82112
14.384101,18,126.866477
15.727289,24,126.917765
21.619644,21,126.964745
8.642458,13,128.572389
7.289784,19,128.613082
39.888871,45,128.70469
22.810121,24,128.76179
10.378866,19,130.138129
35.93673,39,130.217956
8.133107,22,130.26947
11.507542,17,130.30854
20.036092,21,131.725296
48.675818,36,131.801042
28.882377,33,131.874404
29.291576,30,133.363207
40.659709,31,133.433554
9.831452,32,133.508347
25.14508,31,134.983157
11.032577,12,135.013886
15.19288,16,135.048523
22.61542,26,135.103597
17.852924,20,135.149034
11.555819,23,136.575296
38.132686,42,136.662932
7.138834,10,136.692165
31.346485,39,136.771248
14.069642,15,138.196756
27.365723,23,138.245474
19.392585,18,138.285711
9.299299,11,138.31273
12.440521,38,139.786265
7.344756,9,139.813386
12.549811,26,139.865957
8.582615,16,139.904154
107.854293,100,141.505276
24.919972,23,141.574927
11.101596,13,141.607202
15.329882,27,143.085486
93.922986,57,143.202083
12.586789,15,143.245289
9.085667,19,144.975182
7.210222,9,144.997998
13.305152,29,145.057128
9.358519,26,145.115674
9.447544,12,145.145766
11.560693,18,146.620245
6.916437,9,146.642556
36.807492,39,146.72248
9.352748,18,146.767381
20.61344,18,146.807327
12.218822,34,148.329505
6.885409,10,148.358349
12.842018,14,148.388267
8.110471,11,148.413669
22.99587,27,148.470102
9.6961,16,148.508555
13.308308,23,150.019886
5.578814,17,150.058543
9.192061,21,150.104554
9.23395,13,150.135835
6.45885,12,150.16265
19.593227,22,151.677684
13.562926,26,151.733284
7.608317,10,151.759684
7.85696,13,151.788161
10.564026,27,151.843856
10.799847,15,151.880204
10.596376,23,153.419018
9.827742,13,153.450593
8.851745,15,153.484076
10.14413,14,153.515096
12.629991,14,153.546739
12.351529,17,153.583823
23.00811,26,155.137307
9.365327,23,155.188575
10.659288,17,155.227771
26.34696,34,155.29903
103.44612,80,156.972019
56.042771,54,158.613462
10.918591,13,158.651221
8.006053,10,158.67502
13.315749,25,158.726646
12.194825,14,158.760005
9.455236,12,160.312981
28.675236,24,160.363563
12.561447,14,160.396512
14.367959,17,160.433933
9.358034,12,160.461928
14.16216,28,160.519853
41.076532,43,162.410348
10.197274,20,162.459702
9.579183,14,162.493254
15.50346,19,162.534422
14.991611,23,164.143072
24.168227,29,164.204168
8.040287,10,164.231051
9.825272,19,164.270546
8.716932,16,164.305727
8.427591,25,165.910748
11.888663,13,165.943044
10.22123,13,165.972
16.12277,31,166.035972
11.704953,20,166.083097
11.38767,15,167.687598
10.334788,12,167.714749
39.115891,32,167.780709
9.793265,13,167.81354
21.611998,20,167.85634
8.705287,16,167.892457
14.054215,21,169.521896
26.601498,26,169.578098
6.339906,11,169.606463
7.620719,13,169.63569
12.059982,17,169.672317
15.847553,16,171.318695
9.751199,12,171.347259
10.320867,20,171.390744
21.92764,24,171.443033
6.974001,10,171.469284
11.649526,14,171.50078
8.672452,11,171.526923
8.903629,14,173.209815
10.305807,14,173.241665
16.065716,21,173.287852
13.308762,22,173.337685
26.878007,23,173.389382
74.134505,44,175.162382
21.849775,20,175.213261
7.739002,10,175.238325
30.415957,31,175.303039
11.817193,14,176.979325
12.496207,16,177.014361
25.582994,31,177.078728
23.924002,28,177.140325
18.175214,24,178.827065
16.781785,17,178.865782
8.617173,13,178.896377
28.117115,41,178.979345
13.639429,14,179.016876
9.523466,29,180.979141
20.424033,20,181.02432
30.613849,34,181.09601
12.504708,13,181.128886
14.740848,25,182.839402
11.244066,13,182.870998
15.89523,16,182.905564
18.714444,19,182.947277
22.601275,32,183.014047
28.297084,24,184.738282
9.862486,14,184.771135
4.665971,7,184.788803
10.689822,14,184.818353
13.946047,19,184.858649
10.167705,18,184.898492
15.577056,16,186.612918
33.886666,32,186.678957
8.856437,16,186.717111
8.682328,10,186.740751
45.979198,70,188.56459
12.098629,16,188.610826
11.961737,18,188.650296
5.814949,9,188.672652
6.89998,10,188.694789
23.029976,19,190.428603
11.013347,14,190.460195
15.725431,30,190.522633
9.75479,15,190.558363
11.47127,22,190.605389
12.596184,19,192.365882
11.815266,15,192.400236
4.566514,9,192.422134
5.974398,20,192.464319
21.478854,30,192.526371
9.786157,16,192.564668
11.910706,16,194.338248
16.941744,19,194.379734
13.351451,22,194.427983
6.672808,9,194.451253
12.680506,16,194.485138
7.870095,15,194.519467
14.584591,24,196.321928
7.784386,12,196.351483
19.456356,20,196.394094
24.77705,26,196.449951
10.887339,13,196.481663
20.472576,24,198.298386
10.678455,25,198.353257
15.98779,19,198.397108
11.812445,16,198.433828
14.599809,23,198.482577
82.613565,53,200.61581
8.312155,10,200.648462
15.701377,41,200.731904
8.815683,12,202.560774
19.744355,28,202.619172
17.565873,31,202.687288
62.237366,55,204.587197
15.322568,17,204.632684
70.860653,66,206.579756
24.502305,29,206.650773
10.85658,12,206.6814
10.959605,13,206.710032
13.657672,22,206.756013
12.92498,22,208.60934
8.345525,12,208.638529
8.720457,14,208.669273
11.728431,14,208.700145
9.985777,17,208.737479
8.333313,14,208.769315
23.100225,29,210.660539
10.837525,14,210.696097
12.083034,17,210.734258
14.495892,21,210.781434
13.258409,15,210.816537
13.919318,14,210.849227
23.419785,20,212.77079
23.717938,37,212.849288
9.924631,16,212.889834
11.602133,13,212.920859
19.624289,25,212.97528
11.150109,15,214.88519
21.070615,21,214.930019
9.385595,14,214.962427
12.797256,17,214.999861
8.332251,12,215.027786
12.599888,15,215.060192
13.619663,22,216.993722
14.860063,32,217.062512
14.91515,30,217.130052
17.975365,18,217.173461
15.040416,24,219.101697
8.964592,11,219.130281
12.8777,36,219.203289
22.117521,20,219.251181
10.178982,16,219.286992
10.06019,12,221.454067
26.774849,28,221.512074
7.80992,13,221.543733
11.308716,16,221.578923
15.867401,17,221.616899
11.139854,16,223.546849
9.348504,18,223.586649
13.832695,15,223.620475
9.165188,13,223.650744
6.792832,14,223.682151
12.958745,15,223.714831
10.550111,16,223.750582
15.343843,17,225.699244
11.751188,17,225.737226
11.442942,19,225.778571
20.671079,23,225.829927
13.22534,16,225.866613
8.022832,10,225.890348
8.330149,16,227.850828
7.906021,13,227.880841
6.015919,8,227.900667
4.545061,10,227.92273
7.616954,15,227.954888
11.272506,18,227.994585
8.610428,19,228.036097
9.519199,14,230.010468
10.078518,14,230.041885
14.213557,16,230.076513
55.004796,42,230.162323
8.940452,12,230.195443
7.061934,9,230.216893
6.182164,13,232.207378
10.94831,13,232.236615
8.42449,11,232.262122
17.545327,26,232.316004
13.101277,20,232.361373
12.350002,17,232.400341
214.404091,140,236.61002
10.797905,12,236.66471
11.646726,30,236.726358
8.911545,12,236.757871
11.120704,16,238.776185
10.254747,14,238.807679
24.828501,22,238.855006
14.097094,15,238.889677
16.549491,34,238.959925
12.982735,30,241.0293
9.455743,14,241.063785
9.983543,23,241.113381
20.642695,33,241.182425
24.379997,21,243.493048
6.30326,12,243.521626
6.155017,11,243.547423
7.72675,13,243.576754
18.642756,23,243.624869
114.174629,73,245.790051
9.638042,29,245.86452
23.841447,24,247.962004
8.962199,13,247.994276
28.346754,30,248.056168
17.478819,20,248.102878
6.077182,25,248.156441
33.013343,27,250.262874
9.418431,11,250.291316
16.28192,32,250.356644
7.140368,17,250.397796
11.548443,15,250.431746
14.421891,16,252.560207
9.180929,14,252.593686
7.494815,18,252.633246
9.679427,14,252.666663
25.245405,23,252.71562
13.193293,14,252.74996
7.960928,10,252.774476
11.042224,14,254.907929
7.125587,10,254.931482
28.455602,35,255.003717
11.292485,12,255.035995
12.273792,19,255.076455
9.689498,23,257.199129
9.606381,18,257.240223
24.018862,27,257.296719
31.687945,28,257.357039
21.738683,21,259.530013
15.628305,17,259.569237
20.573229,21,259.614505
8.228274,12,259.643191
9.73108,14,259.673959
21.106071,22,259.720418
7.638279,11,261.844687
10.323072,24,261.894523
7.997528,11,261.922397
12.151605,19,261.962777
9.50416,11,261.989066
17.631295,21,262.03339
13.955654,25,264.195914
26.972876,26,264.252956
159.212055,87,266.793162
9.256853,32,266.875422
7.914201,17,266.916106
27.249508,34,269.10424
15.582462,23,269.156776
21.319373,31,269.22311
10.179543,14,269.257808
25.371539,24,271.444325
15.899903,27,271.502541
7.729833,12,271.532754
18.123409,20,271.575694
16.774824,18,271.615961
10.477803,15,271.650355
13.636848,19,273.838801
6.958805,15,273.872571
10.978622,19,273.914233
31.871237,36,273.991453
9.555902,12,274.024033
10.437897,12,276.210682
22.369197,26,276.264773
10.146671,14,276.298749
6.52662,12,276.326249
19.091724,18,276.364582
17.156061,24,278.593656
13.025668,19,278.636845
9.863764,12,278.665525
8.953534,17,278.702883
62.370854,56,280.996685
12.374175,18,281.044583
46.150972,35,281.117434
11.593302,13,281.151534
12.748807,22,281.198382
15.113893,18,283.447271
11.632524,14,283.479727
11.034091,14,283.51119
10.682088,16,283.5462
32.401512,31,283.610973
7.402,19,285.861917
12.165668,19,285.903542
31.670013,40,285.985705
110.837477,63,288.335189
16.034126,17,288.382414
9.957256,14,288.415102
9.837981,14,288.446381
12.427664,19,288.486553
30.232586,29,291.019862
9.937941,11,291.048585
14.674523,23,291.097347
10.217041,13,291.129357
17.165266,19,291.170884
15.450562,21,293.504299
9.041183,15,293.539335
23.361269,22,293.588233
10.527805,18,293.629695
29.429189,31,293.695725
9.629353,14,295.97339
12.951117,17,296.009749
13.483322,15,296.043305
6.440528,10,296.066886
14.186761,21,296.110828
5.15918,8,296.132035
15.752375,26,298.429664
14.140483,24,298.482329
10.882819,31,298.548067
9.535885,16,298.586947
46.770685,39,300.960016
25.903938,51,301.0688
16.135864,28,301.134809
12.346111,15,303.452572
13.968175,16,303.488148
26.040674,45,303.578985
10.677323,13,303.615591
24.977155,21,305.948232
9.558458,13,305.979606
8.578087,11,306.004534
17.776856,16,306.039317
12.841947,14,306.071329
13.235566,16,306.106331
11.551772,19,306.147584
8.877559,11,308.483609
17.814341,19,308.524354
13.571122,16,308.560302
16.69294,20,308.602807
51.982292,54,311.027609
9.614487,12,311.06313
26.999946,36,311.136073
12.453682,20,311.183945
40.672075,37,313.584598
24.913546,39,313.668788
19.01983,22,313.721444
10.140368,20,313.765582
26.60864,23,316.400601
12.847831,27,316.459228
12.128055,23,316.510754
16.235324,23,316.561466
22.404517,23,318.963995
75.139055,46,319.058399
7.414565,26,319.121147
12.802623,17,321.515829
15.645258,17,321.555782
22.277745,19,321.600096
8.773837,10,321.626908
20.726187,25,321.678792
33.838623,27,324.102994
27.138249,30,324.168144
8.075229,30,324.233818
7.189662,17,324.27375
11.284083,17,324.311953
13.653663,24,326.742589
14.093066,16,326.780617
11.144185,19,326.82159
11.927344,26,326.877181
17.019814,21,329.319968
22.827322,22,329.36883
11.963848,18,329.411128
