#{"t_start": 1641683003.1958938, "env_id": "Hopper-v2"}
r,l,t
9.745683,12,157.115674
13.251404,32,157.15987
17.20374,42,157.220686
7.682741,12,157.247057
13.302239,24,159.640555
25.847377,35,159.692281
9.016212,12,159.716973
13.247401,23,159.749766
24.377672,23,162.222257
13.071546,19,162.255569
10.689733,13,162.278282
14.126441,22,162.310634
11.860989,33,162.358936
8.126163,14,164.768589
10.78155,14,164.790392
12.107879,14,164.81165
9.317383,13,164.831553
22.800857,23,164.864561
36.696125,53,167.275017
11.378403,20,167.313981
7.77415,15,167.337969
26.32051,25,167.373823
6.142038,12,167.395288
10.481914,17,169.784905
78.122423,65,169.872947
15.166602,15,169.909477
13.788063,20,172.372611
9.59741,19,172.401486
15.641196,17,172.427856
63.066205,54,174.960857
10.151169,15,174.995086
14.80851,22,175.027251
8.985474,12,175.047776
10.151069,14,175.069567
5.732585,13,175.090676
25.130651,28,177.624674
7.150898,9,177.64428
8.1929,12,177.664042
31.997358,24,177.699255
8.959213,16,177.726426
10.553249,13,177.747499
15.167419,21,180.207329
19.707305,26,180.245322
11.697389,17,180.273391
12.844537,15,180.296633
8.858681,11,180.315246
68.261082,42,182.920787
10.516065,16,182.952028
4.637351,13,182.973665
25.697235,24,183.009223
13.782705,15,183.034939
9.126662,12,183.054838
7.898204,12,185.600606
35.159418,28,185.639919
12.517282,25,185.678233
95.425429,58,188.327672
7.866666,12,188.355936
19.177166,19,188.383526
7.477536,11,188.402181
21.444129,22,188.432552
11.484197,13,188.455033
22.924645,33,191.130697
31.449489,31,191.176535
16.537134,21,191.211077
31.731387,25,193.864888
30.031832,37,193.918125
11.244608,14,193.944228
21.933819,22,193.975422
10.087613,12,193.996507
15.887323,15,196.61596
7.80859,18,196.644071
19.7742,27,196.68508
9.255397,21,196.719455
8.977916,12,196.741636
8.513635,11,196.759613
7.050891,16,199.406615
8.896671,17,199.431826
8.94284,15,199.455683
11.234985,21,199.485354
24.046574,22,199.517764
7.751479,9,199.534708
10.097113,15,202.20429
12.21693,23,202.236607
28.25647,25,202.272998
20.756888,21,202.305787
10.129649,18,202.33526
23.166986,42,205.078105
13.13707,14,205.108351
8.114039,10,205.125098
17.15443,27,205.162373
15.163489,30,207.889902
15.325319,17,207.919276
11.225127,18,207.947056
7.222068,12,207.96782
9.323881,12,207.986173
39.720411,34,210.717271
10.438442,19,210.750696
9.438812,12,210.771253
11.37619,13,210.791397
17.892155,18,210.81848
19.498503,23,210.853172
10.395354,12,213.623401
8.819566,11,213.640466
61.745519,44,213.69703
13.665084,28,213.74215
8.35214,11,216.473927
14.544262,17,216.499434
8.96063,12,216.519847
40.568774,38,216.571977
33.410105,26,216.614868
19.610733,22,219.415219
